ID,Barcode,Item_Name,MRP,Rate_A,Rate_B,WS_Price,Rate_C,Last_Used,Available_Stock,UOM,HSN,Tax_Percentage,Discount_Percentage,Low_Stock_Quantity,Expiry_Date,Description,Total_Sold,Brand_Name,Supplier_Name,Full_Bin_Qty,Managed_Bin
235,235,Shorts Panty Half 4044,199,140,120,60,80,02-11-2022,63,Pcs.,6108,0,0,3,01-01-2100,Shorts  leggy panty Skin f - Shorts - Swaroop,9,,,0,FALSE
238,238,Stocking Panty Hose Full No. 626 Skin,120,80,80,45,80,23-01-2023,0,Pcs.,6108,0,0,2,01-01-2100,Stocking  panty  f - Socks - Swaroop,33,,,0,FALSE
239,239,Lancy Care Broad  3XL 105,200,130,130,68,115,16-10-2022,6,Pcs.,,0,0,4,01-01-2100,Lancy Care Multi  - Panty - Sunder,1,,,0,FALSE
247,247,Paris Beauty CK 34,172,155,155,129,155,16-01-2023,12,Pcs.,,0,0,2,01-01-2100,paris beauty   - Bra - Sunder,28,,,0,FALSE
248,248,Paris Beauty CK 36,172,150,150,122,130,25-01-2023,10,Pcs.,,0,0,2,01-01-2100,paris beauty   - Bra - Sunder,18,,,0,FALSE
249,249,Paris Beauty CK 38,179,160,125,115,135,16-12-2022,13,Pcs.,,0,0,2,01-01-2100,paris beauty   - Bra - Sunder,11,,,0,FALSE
254,254,Dixcy printed Panty 85,55,45,35,32,40,25-01-2023,-4,Pcs.,6108,0,0,3,01-01-2100,Dicxy printed   - panty - sunder,36,,,0,FALSE
255,255,Dixcy printed Panty 90,55,45,35,31,40,25-06-2022,-1,Pcs.,6108,0,0,3,01-01-2100,Dicxy printed   - Panty - Sunder,9,,,0,FALSE
257,257,Cotton Fab Gown Print,480,400,400,291,370.5,26-09-2022,9,Pcs.,,0,0,1,01-01-2100,Gown   - Sunder/Bharat SSD Cen,1,,,0,FALSE
261,261,2 Piece Nighty,999,700,700,426,618,08-09-2022,5,Pcs.,,0,0,2,01-01-2100,2 pie Gown   - Gown - Sunder,0,,,0,FALSE
263,263,Home  Socks,250,150,130,100,125,18-11-2018,0,Pcs.,,0,0,0,01-01-2100,Booby   - Sliper - Sunder,0,,,0,FALSE
265,265,Pink  bra,555,285,285,170,285,12-05-2021,0,Pcs.,6212,0,0,2,01-01-2100,Pink  bra   - Bra - Sunder,0,,,0,FALSE
280,280,Panty Import 120 Desingner,120,75,75,48,74,28-08-2019,0,Pcs.,6108,0,0,4,01-01-2100,Panty Import 2   - Panty - Swaroop,0,,,0,FALSE
285,285,Backless pooja 36,240,200,158,120,146.25,21-01-2023,6,Pcs.,6212,0,0,2,01-01-2100,Bakliwal Hosiery,6,,,6,TRUE
291,291,Perfect 226 T back F,140,65,65,39,65,05-09-2021,-1,Pcs.,,0,0,2,01-01-2100,Perfect 226 T back Black F - Slip - Swaroop,0,,,0,FALSE
292,292,Classic Activa S 80,80,70,70,48,64,14-04-2019,0,Pcs.,,0,0,2,01-01-2100,Classic Activa Multi S - Panty - Bharat,0,,,0,FALSE
293,293,Classic Activa XL 95,80,70,70,48,64,29-06-2022,3,Pcs.,,0,0,2,01-01-2100,Classic Activa Multi M - Panty - Bharat,1,,,0,FALSE
294,294,Classic Activa L 90,80,70,70,48,64,20-06-2020,0,Pcs.,,0,0,2,01-01-2100,Classic Activa Multi L - Panty - Bharat,0,,,0,FALSE
296,296,Mona 42,107,90,90,56.25,73.125,12-05-2021,7,Pcs.,,0,0,2,01-01-2100,Sharmili Mona  42 - Bra - Bharat,0,,,0,FALSE
297,297,Mona 44,112,90,90,58.5,79.25,11-09-2022,6,Pcs.,,0,0,2,01-01-2100,Sharmili Mona  44 - Bra - Bharat,0,,,0,FALSE
298,298,Feeder 38,135,115,115,68.33,99.165,09-02-2022,13,Pcs.,,0,0,2,01-01-2100,Feeder  38 - Bra - Bharat,0,,,0,FALSE
299,299,Feeder 40,135,115,115,68.33,99.165,15-12-2021,23,Pcs.,,0,0,2,01-01-2100,Feeder  40 - Bra - Bharat,0,,,0,FALSE
301,301,Umrao Set 36,247.5,230,205,131,180.5,18-11-2018,3,Pcs.,,0,0,1,01-01-2100,Umrao Set  36 - Bra Panty Set - Bharat,0,,,0,FALSE
302,302,Simran F,500,350,350,222,336,18-11-2018,0,Pcs.,,0,0,0,01-01-2100,Simran  F - Gown - Bharat,0,,,0,FALSE
303,303,Riddhi F Gown,550,400,400,230,347.5,20-12-2022,0,Pcs.,,0,0,2,01-01-2100,Ridhdhi  F - Gown - Bharat,1,,,0,FALSE
304,304,Feeding Bra 36,135,85,85,46,83,14-12-2019,12,Pcs.,6212,0,0,2,01-01-2100,Bharat,0,,,0,FALSE
306,306,Sarina Super Gold XXL Gown,450,210,210,142,210,28-07-2019,1,Pcs.,,0,0,1,01-01-2100,Sarina Super Gold  XXL - Gown - Bharat,0,,,0,FALSE
307,307,Shinker XXL 8507 Gown,750,400,400,285,400,16-10-2020,2,Pcs.,,0,0,1,01-01-2100,Shinker   - Gown - Bharat,0,,,0,FALSE
308,308,Night Suit 669/ 620,700,580,580,438,529,10-12-2022,2,Pcs.,,0,0,2,01-01-2100,Night Suit   - Night Suit - Bharat,1,,,0,FALSE
310,310,Bloomer 75,59,46,46,34,42,28-09-2019,0,Pcs.,,0,0,3,01-01-2100,Koyal Image Bloomer  75 - Panty - Bharat,0,,,0,FALSE
311,311,Trylo TP 30,228,205,180,116.84,155,08-09-2022,6,Pcs.,,0,0,2,01-01-2100,Trylo TP  30 - Bra - Bharat,2,,,0,FALSE
312,312,Trylo TP 32,216,190,180,110,155,25-01-2023,6,Pcs.,,0,0,2,01-01-2100,Trylo TP  32 - Bra - Bharat,4,,,0,FALSE
313,313,Trylo TP 34,216,190,180,110,155,16-12-2022,6,Pcs.,,0,0,2,01-01-2100,Trylo TP  34 - Bra - Bharat,3,,,0,FALSE
314,314,Trylo TP 36,228,205,180,116.84,155,13-01-2023,9,Pcs.,,0,0,2,01-01-2100,Trylo TP  36 - Bra - Bharat,3,,,0,FALSE
315,315,Doria 30,72,56,56,36.6,53.3,19-08-2021,6,Pcs.,,0,0,2,01-01-2100,Doria  30 - Bra - Bharat,0,,,0,FALSE
316,316,Doria 32,72,56,56,36.6,53.3,15-07-2022,7,Pcs.,,0,0,2,01-01-2100,Doria  32 - Bra - Bharat,2,,,0,FALSE
319,319,Mohita T/P 34,80,70,70,42.5,61.25,29-09-2022,2,Pcs.,,0,0,2,01-01-2100,Mohit  34 - Bra - Bharat,1,,,0,FALSE
320,320,Simplex Medom Long 32,150,110,110,57,88.5,28-08-2021,24,Pcs.,,0,0,3,01-01-2100,Simplex Medom Long  32 - Slip - Bharat,0,,,0,FALSE
321,321,Simplex Medom Long 34,150,110,110,57,88.5,19-06-2022,16,Pcs.,,0,0,2,01-01-2100,Simplex Medom Long  34 - Slip - Bharat,1,,,0,FALSE
322,322,Simplex Medom Long 36,155,110,110,60,95,03-06-2022,10,Pcs.,,0,0,2,01-01-2100,Simplex Medom Long  36 - Slip - Bharat,4,,,0,FALSE
323,323,Simplex Medom Long 38,176,120,115,64,100,07-05-2022,13,Pcs.,,0,0,3,01-01-2100,Simplex Medom Long  38 - Slip - Bharat,1,,,0,FALSE
324,324,Simplex Medom Long 40,176,120,115,67,108.5,02-04-2022,10,Pcs.,,0,0,2,01-01-2100,Simplex Medom Long  40 - Slip - Bharat,1,,,0,FALSE
325,325,Rich Girl  Priya Dori 30,72,50,50,30.8,42.9,18-11-2018,11,Pcs.,,0,0,3,01-01-2100,Rich Girl  Priya Dori  30 - Slip - Bharat,0,,,0,FALSE
326,326,Rich Girl  Priya Dori 32,72,50,50,30.8,42.9,17-04-2019,10,Pcs.,,0,0,3,01-01-2100,Rich Girl  Priya Dori  32 - Slip - Bharat,0,,,0,FALSE
327,327,Rich Girl  Priya Dori 34,72,50,50,30.8,42.9,12-05-2022,6,Pcs.,,0,0,3,01-01-2100,Rich Girl  Priya Dori  34 - Slip - Bharat,3,,,0,FALSE
328,328,Rich Girl  Priya Dori 36,72,50,50,30.8,45.4,12-05-2021,15,Pcs.,,0,0,2,01-01-2100,Rich Girl  Priya Dori  36 - Slip - Bharat,0,,,0,FALSE
331,331,French Beauty   90,94,72,72,52.5,66.25,07-09-2020,0,Pcs.,,0,0,2,01-01-2100,Friends Beauty Galaxy  L - Panty - Bharat,0,,,0,FALSE
332,332,French Beauty Galaxy  95,94,72,72,52.5,66.25,05-07-2021,0,Pcs.,,0,0,4,01-01-2100,Friends Beauty Galaxy  XL - Panty - Bharat,0,,,0,FALSE
333,333,French Beauty Galaxy 100,106,80,80,56,73,20-06-2020,1,Pcs.,,0,0,4,01-01-2100,Friends Beauty Galaxy  XXL - Panty - Bharat,0,,,0,FALSE
334,334,French Beauty Plain 90,111,80,80,59,74.5,30-09-2019,5,Pcs.,,0,0,2,01-01-2100,Friends Beauty Lycra  L - Panty - Bharat,0,,,0,FALSE
335,335,French Beauty Plain 95,94,80,80,59,74.5,02-09-2021,-1,Pcs.,,0,0,4,01-01-2100,Friends Beauty Lycra  XL - Panty - Bharat,0,,,0,FALSE
341,341,Stockings Designer Black H 8618/6206,350,250,220,150,200,25-12-2022,5,Pcs.,,0,0,2,01-01-2100,Stockings Designer Black Black F - Socks - BodyCare,5,,,0,FALSE
345,345,5526S 30 Padded Bra,280,249,249,191.5,235.75,05-12-2019,0,Pcs.,6212,0,0,2,01-01-2100,BL5526   - Bra - BodyCare,0,,,0,FALSE
347,347,1523S 38 Feeding Bra,270,250,239,183,226.5,26-01-2020,0,Pcs.,6212,0,0,2,01-01-2100,BL1523   - Bra - BodyCare,0,,,0,FALSE
348,348,1575C-A 36 Bra,265,235,250,179,250,04-07-2021,10,Pcs.,6212,0,0,2,01-01-2100,BL1575   - Bra - BodyCare,0,,,0,FALSE
349,349,5518W 34 Bra 275,275,245,245,186.5,245,20-11-2022,5,Pcs.,6212,0,0,2,01-01-2100,BL5518   - Bra - Body Care,13,,,0,FALSE
350,350,2000 3XL,106,95,95,72,89,06-09-2021,0,Pcs.,,0,0,2,01-01-2100,BL2000   - panty - BodyCare,0,,,0,FALSE
351,351,16000 Body Care Panty 3XL,160,140,140,108.5,140,12-01-2023,7,Pcs.,6108,0,0,2,01-01-2100,BL16000   - panty - BodyCare,13,,,12,TRUE
352,352,2912 XL Bodycare Panty,195,175,175,132.5,175,23-12-2022,10,Pcs.,6108,0,0,2,01-01-2100,BL2912   - panty - BodyCare,16,,,0,FALSE
354,354,Body Care Bloomer 2276 80,145,130,130,102,130,05-11-2022,8,Pcs.,,0,0,2,01-01-2100,BK2176   - panty - BodyCare,4,,,0,FALSE
355,355,Body Care Bloomer 2276 85,160,140,140,112.58,140,08-08-2022,9,Pcs.,,0,0,2,01-01-2100,BK2276   - panty - BodyCare,3,,,0,FALSE
356,356,Sameera Mould With TP 28,237.5,220,180,105,180,17-04-2019,1,Pcs,,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
357,357,Double Aster 4 way Sports 28,147.5,120,120,68,99,14-09-2021,0,Pcs,,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
358,358,Sameera Mould With TP 30,256,230,180,120,180,21-11-2022,1,Pcs,,0,0,2,01-01-2100,Sunder,5,,,0,FALSE
359,359,Jocky 30,160,140,140,85,120,15-06-2022,2,Pcs,,0,0,2,01-01-2100,Kartik,0,,,0,FALSE
360,360,Welcome   30,93.77,76,76,45,65,11-11-2021,5,Pcs,,0,0,2,01-01-2100,Sunder,0,,,0,FALSE
361,361,Janvi 30,188,145,145,95.41,132,14-07-2019,0,Pcs,,0,0,2,01-01-2100,Kartik,0,,,0,FALSE
362,362,HIMALI  Cotton 30,120,85,85,50,80,17-06-2020,2,Pcs,,0,0,2,01-01-2100,Sunder,0,,,0,FALSE
363,363,5518W 30 Bra,190,170,169,129,159.5,29-08-2022,10,Pcs,6212,0,0,2,01-01-2100,BL5518   - Bra - Body Care,1,,,0,FALSE
364,364,JM Bra 30,48,35,35,20,30,12-05-2021,28,Pcs,6212,0,0,2,01-01-2100,Swaroop,0,,,0,FALSE
365,365,GOLDY 30,43,26,26,17,26,20-06-2020,-2,Pcs,,0,0,2,01-01-2100,Swaroop,0,,,0,FALSE
367,367,Sapna 30,50,30,30,18.5,29.25,12-05-2021,4,Pcs,,0,0,2,01-01-2100,Swaroop,0,,,0,FALSE
368,368,H.Sinker 30,50,30,30,18.5,29.25,29-01-2022,10,Pcs,,0,0,2,01-01-2100,Swaroop,0,,,0,FALSE
369,369,Palak Aster  30,80,55,55,30,44,06-02-2022,-4,Pcs,,0,0,2,01-01-2100,Swaroop,0,,,0,FALSE
370,370,Apple 30,83,52,52,30,49.5,25-02-2022,0,Pcs,,0,0,2,01-01-2100,swaroop,1,,,0,FALSE
371,371,Nelema 30,105,62,62,38,59,20-09-2021,3,Pcs,,0,0,2,01-01-2100,Swaroop,0,,,0,FALSE
372,372,Candy TP 30,94,75,75,45,65,12-07-2021,0,Pcs,,0,0,2,01-01-2100,swaroop,0,,,0,FALSE
373,373,Galaxy TP 30,94,80,80,48.75,66.875,13-12-2021,2,Pcs,,0,0,2,01-01-2100,Kartik,0,,,0,FALSE
374,374,Sara TP 30,93,70,70,42.6,61.3,28-12-2022,1,Pcs,,0,0,2,01-01-2100,Bharat,2,,,0,FALSE
375,375,Crystal Set 28,308,250,250,164,232,12-05-2021,2,Pcs,,0,0,1,01-01-2100,Kartik,0,,,0,FALSE
377,377,Crystal SET 30,308,250,250,164,232,31-12-2018,1,Pcs,,0,0,1,01-01-2100,Kartik,0,,,0,FALSE
378,378,ZOLO Set 30,262,210,210,130,195,27-08-2021,3,Pcs,,0,0,1,01-01-2100,Swaroop,0,,,0,FALSE
379,379,PARI SET 30,275,245,245,135,202.5,15-12-2018,1,Pcs,,0,0,1,01-01-2100,Swaroop,0,,,0,FALSE
381,380,Shivangi Set 30,384,260,260,140,245,12-05-2021,1,Pcs,,0,0,1,01-01-2100,Sunder,0,,,0,FALSE
382,382,Shivangi Bra 30,215,180,180,95,147.5,08-07-2021,4,Pcs,6212,0,0,2,01-01-2100,Sunder,0,,,0,FALSE
383,383,Aashmi 32,157,130,130,70,105,27-07-2019,0,Pcs,,0,0,2,01-01-2100,Sunder,0,,,0,FALSE
384,384,FANCY SET 32,307.5,270,270,210,255,12-05-2021,1,Pcs,,0,0,1,01-01-2100,Sunder,0,,,0,FALSE
385,385,PARI SET 32,275,245,245,135,202.5,12-05-2021,1,Pcs,,0,0,1,01-01-2100,Swaroop,0,,,0,FALSE
387,387,CRYSTAL SET 32 R,308,250,250,164,232,27-05-2020,0,Pcs,,0,0,1,01-01-2100,Kartik,0,,,0,FALSE
388,388,ZOLO SET 32,262,210,210,130,195,20-06-2020,0,Pcs,,0,0,1,01-01-2100,Swaroop,0,,,0,FALSE
389,389,BRIDAL SET32,355,300,300,177,263.5,01-06-2022,-1,Pcs,,0,0,1,01-01-2100,Kartik,1,,,0,FALSE
390,390,Mohita 32,80,70,70,42.5,58.75,30-09-2019,0,Pcs,,0,0,2,01-01-2100,Bharat,0,,,0,FALSE
391,391,Maniya 32,116,100,100,61,80.5,12-05-2021,6,Pcs,,0,0,2,01-01-2100,Bharat,0,,,0,FALSE
392,392,H.Sinkar 32,46,30,30,17,28.5,12-05-2021,8,Pcs,,0,0,2,01-01-2100,swaroop,0,,,0,FALSE
393,393,Nelema 32,80,62,62,38,59,07-08-2019,0,Pcs,,0,0,2,01-01-2100,swaroop,0,,,0,FALSE
394,394,Apple 32,83,52,52,30,49.5,26-12-2018,5,Pcs,,0,0,2,01-01-2100,swaroop,0,,,0,FALSE
395,395,Sapna 32,46,30,30,18.5,29.25,20-06-2020,-3,Pcs,,0,0,2,01-01-2100,Swaroop,0,,,0,FALSE
396,396,Palak Aster 32,70,55,55,30,44,08-07-2020,5,Pcs,,0,0,2,01-01-2100,Swaroop,0,,,0,FALSE
397,397,Goldy 32,38,26,26,17,26,29-08-2022,1,Pcs,,0,0,2,01-01-2100,Swaroop,1,,,0,FALSE
398,398,JM Bra 32,44,35,35,20,30,12-05-2021,0,,6212,0,0,2,01-01-2100,Swaroop,0,,,0,FALSE
399,399,Neelam 32,83,70,62,38,56.5,14-04-2022,3,Pcs,,0,0,2,01-01-2100,swaroop,6,,,0,FALSE
400,340,JIYA 32,132,115,115,68,96.5,14-02-2022,0,Pcs,,0,0,2,01-01-2100,Swaroop,0,,,0,FALSE
401,401,Neelam 30,83,70,62,38,56.5,25-02-2022,27,Pcs,,0,0,2,01-01-2100,Swaroop,1,,,0,FALSE
402,402,Galaxy TP  32,94,80,80,48.75,69.375,26-07-2022,0,Pcs,,0,0,2,01-01-2100,Kartik,2,,,0,FALSE
403,403,Anita  TP 32,79,66,66,41.25,58.125,10-11-2019,4,Pcs,,0,0,2,01-01-2100,Kartic,0,,,0,FALSE
404,404,Feeding Bra Hosiery 32,91,75,75,47,63.5,05-03-2022,11,Pcs,6212,0,0,2,01-01-2100,Kartik,1,,,0,FALSE
405,405,Feeding Bra cotton 32,132,100,100,55,87.5,12-05-2021,0,Pcs,6212,0,0,2,01-01-2100,Swaroop,0,,,0,FALSE
406,406,Feeder 32,135,115,115,68,96.5,12-05-2021,8,Pcs,,0,0,2,01-01-2100,Bharat,0,,,0,FALSE
407,407,Moms Care 32,220,190,180,100,160,07-11-2022,4,Pcs,,0,0,2,01-01-2100,Sunder,3,,,0,FALSE
408,408,1575C-A 34 Bra,265,235,214,163,201.5,27-11-2021,8,Pcs,6212,0,0,2,01-01-2100,Body Care,0,,,0,FALSE
409,409,Paris Beauty CK 32,172,155,155,129,130,26-11-2022,4,Pcs,,0,0,3,01-01-2100,Sunder,15,,,0,FALSE
410,410,Juhi Foam 32,150,105,105,76.5,105,06-11-2019,0,Pcs,,0,0,1,01-01-2100,Kartik,0,,,0,FALSE
411,411,Candy TP 34,94,75,75,45,67.5,12-10-2020,0,Pcs,,0,0,2,01-01-2100,Swaroop,0,,,0,FALSE
412,412,Galaxy TP 34,94,80,80,48.75,69.375,21-04-2022,3,Pcs,,0,0,2,01-01-2100,Kartik,1,,,0,FALSE
413,413,Anita TP34,79,66,66,41.25,58.125,21-06-2021,5,Pcs,,0,0,2,01-01-2100,Kartic,0,,,0,FALSE
414,414,Juhi FoamTP 34,150,105,105,76.5,105,21-05-2019,0,Pcs,,0,0,1,01-01-2100,Kartik,0,,,0,FALSE
415,415,Tapsi 34 Neck Holder,90,66,66,44.58,62.29,08-11-2021,4,Pcs,,0,0,2,01-01-2100,Kartik,0,,,0,FALSE
416,416,EVA  34,119,90,90,50,80,26-06-2022,4,Pcs,,0,0,3,01-01-2100,Swaroop,4,,,0,FALSE
417,417,Dimpy 34,85,66,66,41.66,60.83,12-05-2021,1,Pcs,,0,0,2,01-01-2100,kartik,0,,,0,FALSE
418,418,ALFA 34,184,140,140,92.5,131,20-06-2020,0,Pcs,,0,0,2,01-01-2100,Kartik,0,,,0,FALSE
419,419,Palak Cotton 34,96,76,76,48,67.5,24-07-2020,0,Pcs,,0,0,2,01-01-2100,Swaroop,0,,,0,FALSE
421,421,Tipsy 34,102,70,62,40,62,20-06-2020,0,Pcs,,0,0,2,01-01-2100,Sunder,0,,,0,FALSE
422,422,Shivangi  Bra 32,215,180,180,95,147.5,17-02-2021,3,Pcs,6212,0,0,2,01-01-2100,Sunder,0,,,0,FALSE
423,423,Backless mordage34,170,150,150,85,122.5,16-12-2020,1,Pcs,,0,0,2,01-01-2100,Kartik,0,,,0,FALSE
425,425,Millanch sports 34,188,150,150,87,120,23-12-2022,12,Pcs,,0,0,2,01-01-2100,Swaroop,27,,,0,FALSE
426,426,Shivangi Bra 34,215,180,180,95,147.5,10-05-2022,13,Pcs,6212,0,0,2,01-01-2100,Sunder,2,,,0,FALSE
427,427,Anupriya SET32,248,170,170,120,170,12-05-2021,2,Pcs,,0,0,1,01-01-2100,swaroop,0,,,0,FALSE
429,429,Apple 34,79,52,52,30,49.5,14-05-2019,1,Pcs,,0,0,2,01-01-2100,swaroop,0,,,0,FALSE
430,430,JM Bra 34,44,35,35,20,30,20-06-2020,-1,Pcs,6212,0,0,2,01-01-2100,Swaroop,0,,,0,FALSE
432,432,Cool 34,79,65,65,40,57.5,20-06-2020,0,Pcs,,0,0,2,01-01-2100,Kartik,0,,,0,FALSE
433,433,Nelema 34,90,62,62,38,62,16-11-2020,1,Pcs,,0,0,2,01-01-2100,swaroop,0,,,0,FALSE
434,434,PARI Set 34,275,245,245,135,202.5,27-07-2021,3,Pcs,,0,0,1,01-01-2100,Swaroop,0,,,0,FALSE
435,435,ZOLO SET 34,262,210,210,130,195,17-04-2022,-1,Pcs,,0,0,1,01-01-2100,Swaroop,2,,,0,FALSE
436,436,ANUPRIYA SET 34,253,170,170,120,170,30-06-2020,1,Pcs,,0,0,1,01-01-2100,swaroop,0,,,0,FALSE
437,437,BRIDAL SET 34,355,300,300,177,266,01-07-2019,1,Pcs,,0,0,1,01-01-2100,Kartik,0,,,0,FALSE
438,438,1575C-A 32 Bra,265,235,250,179,250,11-08-2022,4,Pcs,6212,0,0,2,01-01-2100,BL1575   - Bra - Body Care,1,,,0,FALSE
439,439,1523W 32 Feeding Bra,270,250,239,186.3,226.5,19-09-2022,12,Pcs,6212,0,0,2,01-01-2100,BL1523   - Bra - BodyCare,2,,,0,FALSE
440,440,1607W 32 Sports Bra,255,230,225,173,225,29-10-2022,0,Pcs,6212,0,0,2,01-01-2100,Body Care,10,,,0,FALSE
441,441,1607W 34 Sports Bra,185,165,159,127.65,156.325,27-12-2022,1,Pcs,6212,0,0,2,01-01-2100,Body Care,13,,,0,FALSE
442,442,5530W 34 Padded Bra,285,253,253,193,239,16-01-2020,0,Pcs,6212,0,0,2,01-01-2100,Body Care,0,,,0,FALSE
443,443,1523W 34 Feeding Bra,355,315,310,241,300,16-01-2023,6,Pcs,6212,0,0,2,01-01-2100,Body Care Jabalpur,6,,,0,FALSE
444,444,5530W 32 padded Bra,285,253,253,193,239,19-01-2020,0,Pcs,6212,0,0,2,01-01-2100,Body Care,0,,,0,FALSE
445,445,1523W 36 Feeding Bra,355,315,310,241,300,02-11-2022,6,Pcs,6212,0,0,2,01-01-2100,BL1523   - Bra - BodyCare,13,,,0,FALSE
446,446,5518W 36 Bra 275,275,245,186,186.5,176,06-11-2022,6,Pcs,6212,0,0,0,01-01-2100,BL5518   - Bra - Body Care,12,,,0,FALSE
447,447,5526S 36 padded Bra,280,249,249,191.1,235.55,31-10-2022,4,Pcs,6212,0,0,1,01-01-2100,BL5526   - Bra - BodyCare,1,,,0,FALSE
448,448,1607W 36 Sports Bra,185,165,159,125,155,22-01-2023,2,Pcs,6212,0,0,2,01-01-2100,Body Care,12,,,0,FALSE
449,449,Shivangi Set  36,380,260,260,140,245,28-03-2019,1,Pcs,,0,0,1,01-01-2100,Sunder,0,,,0,FALSE
450,450,ZOLO SET 36,262,210,210,130,195,12-05-2021,4,Pcs,,0,0,2,01-01-2100,Swaroop,0,,,0,FALSE
451,451,Paris Beauty CK 40,172,155,155,129,155,15-10-2022,11,Pcs,,0,0,2,01-01-2100,Sunder,14,,,0,FALSE
452,452,FANCY SET 36,295,260,260,210,260,17-10-2019,1,Pcs,,0,0,1,01-01-2100,Sunder,0,,,0,FALSE
453,453,WELCOME 36,97.5,76,76,45,65,02-07-2021,1,Pcs,,0,0,2,01-01-2100,Sunder,0,,,0,FALSE
454,454,Benefit seamless 36,186,160,155,80,150,13-12-2022,2,Pcs,6212,0,0,2,01-01-2100,Sunder,4,,,0,FALSE
455,455,Jocky 36,167,140,140,85,120,17-08-2022,5,Pcs,,0,0,2,01-01-2100,Kartik,1,,,0,FALSE
456,456,Eva 36,113,90,90,50,80,29-10-2022,12,Pcs,,0,0,2,01-01-2100,Swaroop,7,,,0,FALSE
457,457,Shivangi Bra 36,250,180,180,95,147.5,15-11-2022,13,Pcs,6212,0,0,2,01-01-2100,Sunder,2,,,0,FALSE
458,458,Tipsy 36,102,70,62,40,62,06-01-2023,5,Pcs,,0,0,2,01-01-2100,Sunder,4,,,0,FALSE
459,459,Millanch Sports 36,178,150,150,80,120,14-01-2023,21,Pcs,,0,0,2,01-01-2100,Swaroop,8,,,0,FALSE
460,460,Janvi 36,188,145,145,95.41,132.705,07-09-2020,0,Pcs,,0,0,2,01-01-2100,Kartik,0,,,0,FALSE
461,461,Tapsi 36 Neck Holder,90,66,66,44.58,62.29,20-11-2018,6,Pcs,,0,0,2,01-01-2100,Kartik,0,,,0,FALSE
462,462,Jiya 36,132,110,110,68,94,29-05-2022,1,Pcs,,0,0,2,01-01-2100,Swaroop,1,,,0,FALSE
463,463,Palak Cotton 36,90,76,76,48,67.5,31-10-2022,2,Pcs,,0,0,2,01-01-2100,Swaroop,3,,,0,FALSE
464,464,Nelema 36,105,55,55,30,44,25-12-2021,3,Pcs,,0,0,2,01-01-2100,swaroop,0,,,0,FALSE
465,465,Goldy 36,38,26,26,17,26,20-06-2020,0,Pcs,,0,0,2,01-01-2100,Swaroop,0,,,0,FALSE
466,466,Apple 36,79,52,52,30,49.5,12-07-2021,0,Pcs,,0,0,2,01-01-2100,swaroop,0,,,0,FALSE
467,467,Sapna 36,44,30,30,18.5,29.25,12-05-2021,6,Pcs,,0,0,2,01-01-2100,Swaroop,0,,,0,FALSE
468,468,JM Bra 36,44,35,35,20,30,12-05-2021,4,Pcs,6212,0,0,2,01-01-2100,Swaroop,0,,,0,FALSE
470,470,Bra Slip 36,99,75,75,49,64.5,20-06-2020,2,Pcs,6212,0,0,2,01-01-2100,BHARAT,0,,,0,FALSE
471,471,Feeder 36,135,115,115,68,99,26-11-2022,3,Pcs,,0,0,2,01-01-2100,Bharat,6,,,0,FALSE
472,472,Feeding Bra White 36,132,85,85,46,83,09-10-2022,-1,Pcs,6212,0,0,2,01-01-2100,kartik,1,,,0,FALSE
474,474,Moms Care 36,210,190,180,100,160,24-12-2021,0,Pcs,,0,0,2,01-01-2100,sunder,0,,,0,FALSE
476,476,Palak Cotton 38,105,76,76,48,67.5,11-04-2022,13,Pcs,,0,0,2,01-01-2100,Swaroop,3,,,0,FALSE
477,477,Jiya 38,132,110,110,68,94,12-05-2022,2,Pcs,,0,0,2,01-01-2100,Swaroop,2,,,0,FALSE
478,478,Neelam 38,83,70,62,38,56.5,07-05-2022,11,Pcs,,0,0,2,01-01-2100,swaroop,2,,,0,FALSE
479,479,Sara TP 38,93,70,70,42.6,61.3,07-08-2021,4,Pcs,,0,0,3,01-01-2100,bharat,0,,,0,FALSE
480,480,Palak Cotton 38,100,76,76,45,67.5,21-11-2018,6,Pcs,,0,0,2,01-01-2100,Swaroop,0,,,0,FALSE
481,481,Nike 38,76,62,62,38,54,11-08-2019,3,Pcs,,0,0,2,01-01-2100,Sunder Hosiery,0,,,0,FALSE
482,482,Salora 38,181.25,150,140,75,120,31-01-2022,6,Pcs,,0,0,2,01-01-2100,Sunder,0,,,0,FALSE
484,484,Shivangi Bra 38,230,180,180,95,147.5,30-06-2021,1,Pcs,6212,0,0,2,01-01-2100,Sunder,0,,,0,FALSE
485,485,Eva 38,113,90,90,50,80,16-08-2021,12,Pcs,,0,0,2,01-01-2100,Swaroop,0,,,0,FALSE
486,486,1607w 38 Sports Bra,185,165,165,127.65,147.5,01-10-2022,15,Pcs,6212,0,0,2,01-01-2100,Body Care,5,,,0,FALSE
487,487,1575C-A 38 Bra,240,220,214,163,201.5,12-01-2020,4,Pcs,6212,0,0,2,01-01-2100,BL1575   - Bra - Body Care,0,,,0,FALSE
488,488,5530W38 Padded Bra,260,231,231,176,218,25-07-2021,0,Pcs,6212,0,0,2,01-01-2100,Body Care,0,,,0,FALSE
